episode,time,node,sf
1,16700,pop9,a
1,16700,pop9,b
1,16700,pop9,c
1,16700,pop10,a
1,16700,pop10,b
1,16700,pop10,c
1,16800,pop0,a
1,16800,pop0,b
1,16800,pop0,c
1,16800,pop1,a
1,16800,pop1,b
1,16800,pop1,c
1,16800,pop2,a
1,16800,pop2,b
1,16800,pop2,c
1,16800,pop3,a
1,16800,pop3,b
1,16800,pop3,c
1,16800,pop4,b
1,16800,pop4,c
1,16800,pop5,b
1,16800,pop5,c
1,16800,pop6,a
1,16800,pop6,b
1,16800,pop6,c
1,16800,pop7,a
1,16800,pop7,b
1,16800,pop7,c
1,16800,pop8,a
1,16800,pop8,b
1,16800,pop8,c
1,16800,pop9,a
1,16800,pop9,b
1,16800,pop9,c
1,16800,pop10,a
1,16800,pop10,b
1,16800,pop10,c
1,16900,pop0,a
1,16900,pop0,b
1,16900,pop0,c
1,16900,pop1,a
1,16900,pop1,b
1,16900,pop1,c
1,16900,pop2,a
1,16900,pop2,b
1,16900,pop2,c
1,16900,pop3,a
1,16900,pop3,b
1,16900,pop3,c
1,16900,pop4,b
1,16900,pop4,c
1,16900,pop5,b
1,16900,pop5,c
1,16900,pop6,a
1,16900,pop6,b
1,16900,pop6,c
1,16900,pop7,a
1,16900,pop7,b
1,16900,pop7,c
1,16900,pop8,a
1,16900,pop8,b
1,16900,pop8,c
1,16900,pop9,a
1,16900,pop9,b
1,16900,pop9,c
1,16900,pop10,a
1,16900,pop10,b
1,16900,pop10,c
1,17000,pop0,a
1,17000,pop0,b
1,17000,pop0,c
1,17000,pop1,a
1,17000,pop1,b
1,17000,pop1,c
1,17000,pop2,a
1,17000,pop2,b
1,17000,pop2,c
1,17000,pop3,a
1,17000,pop3,b
1,17000,pop3,c
1,17000,pop4,b
1,17000,pop4,c
1,17000,pop5,b
1,17000,pop5,c
1,17000,pop6,a
1,17000,pop6,b
1,17000,pop6,c
1,17000,pop7,a
1,17000,pop7,b
1,17000,pop7,c
1,17000,pop8,a
1,17000,pop8,b
1,17000,pop8,c
1,17000,pop9,b
1,17000,pop9,c
1,17000,pop10,a
1,17000,pop10,b
1,17000,pop10,c
1,17100,pop0,a
1,17100,pop0,b
1,17100,pop0,c
1,17100,pop1,a
1,17100,pop1,b
1,17100,pop1,c
1,17100,pop2,a
1,17100,pop2,b
1,17100,pop2,c
1,17100,pop3,a
1,17100,pop3,b
1,17100,pop3,c
1,17100,pop4,b
1,17100,pop4,c
1,17100,pop5,b
1,17100,pop5,c
1,17100,pop6,a
1,17100,pop6,b
1,17100,pop6,c
1,17100,pop7,a
1,17100,pop7,b
1,17100,pop7,c
1,17100,pop8,a
1,17100,pop8,b
1,17100,pop8,c
1,17100,pop9,b
1,17100,pop9,c
1,17100,pop10,a
1,17100,pop10,b
1,17100,pop10,c
1,17200,pop0,b
1,17200,pop0,c
1,17200,pop1,a
1,17200,pop1,b
1,17200,pop1,c
1,17200,pop2,a
1,17200,pop2,b
1,17200,pop2,c
1,17200,pop3,a
1,17200,pop3,b
1,17200,pop3,c
1,17200,pop4,b
1,17200,pop4,c
1,17200,pop5,b
1,17200,pop5,c
1,17200,pop6,a
1,17200,pop6,b
1,17200,pop6,c
1,17200,pop7,a
1,17200,pop7,b
1,17200,pop7,c
1,17200,pop8,a
1,17200,pop8,b
1,17200,pop8,c
1,17200,pop9,a
1,17200,pop9,b
1,17200,pop9,c
1,17200,pop10,a
1,17200,pop10,b
1,17200,pop10,c
1,17300,pop0,a
1,17300,pop0,b
1,17300,pop0,c
1,17300,pop1,a
1,17300,pop1,b
1,17300,pop1,c
1,17300,pop2,a
1,17300,pop2,b
1,17300,pop2,c
1,17300,pop3,a
1,17300,pop3,b
1,17300,pop3,c
1,17300,pop4,b
1,17300,pop4,c
1,17300,pop5,b
1,17300,pop5,c
1,17300,pop6,a
1,17300,pop6,b
1,17300,pop6,c
1,17300,pop7,a
1,17300,pop7,b
1,17300,pop7,c
1,17300,pop8,a
1,17300,pop8,b
1,17300,pop8,c
1,17300,pop9,a
1,17300,pop9,b
1,17300,pop9,c
1,17300,pop10,a
1,17300,pop10,b
1,17300,pop10,c
1,17400,pop0,b
1,17400,pop0,c
1,17400,pop1,a
1,17400,pop1,b
1,17400,pop1,c
1,17400,pop2,a
1,17400,pop2,b
1,17400,pop2,c
1,17400,pop3,a
1,17400,pop3,b
1,17400,pop3,c
1,17400,pop4,b
1,17400,pop4,c
1,17400,pop5,b
1,17400,pop5,c
1,17400,pop6,a
1,17400,pop6,b
1,17400,pop6,c
1,17400,pop7,a
1,17400,pop7,b
1,17400,pop7,c
1,17400,pop8,a
1,17400,pop8,b
1,17400,pop8,c
1,17400,pop9,a
1,17400,pop9,b
1,17400,pop9,c
1,17400,pop10,a
1,17400,pop10,b
1,17400,pop10,c
1,17500,pop0,a
1,17500,pop0,b
1,17500,pop0,c
1,17500,pop1,a
1,17500,pop1,b
1,17500,pop1,c
1,17500,pop2,a
1,17500,pop2,b
1,17500,pop2,c
1,17500,pop3,a
1,17500,pop3,b
1,17500,pop3,c
1,17500,pop4,b
1,17500,pop4,c
1,17500,pop5,b
1,17500,pop5,c
1,17500,pop6,a
1,17500,pop6,b
1,17500,pop6,c
1,17500,pop7,a
1,17500,pop7,b
1,17500,pop7,c
1,17500,pop8,a
1,17500,pop8,b
1,17500,pop8,c
1,17500,pop9,a
1,17500,pop9,b
1,17500,pop9,c
1,17500,pop10,a
1,17500,pop10,b
1,17500,pop10,c
1,17600,pop0,a
1,17600,pop0,b
1,17600,pop0,c
1,17600,pop1,a
1,17600,pop1,b
1,17600,pop1,c
1,17600,pop2,a
1,17600,pop2,b
1,17600,pop2,c
1,17600,pop3,a
1,17600,pop3,b
1,17600,pop3,c
1,17600,pop4,b
1,17600,pop4,c
1,17600,pop5,b
1,17600,pop5,c
1,17600,pop6,a
1,17600,pop6,b
1,17600,pop6,c
1,17600,pop7,a
1,17600,pop7,b
1,17600,pop7,c
1,17600,pop8,a
1,17600,pop8,b
1,17600,pop8,c
1,17600,pop9,a
1,17600,pop9,b
1,17600,pop9,c
1,17600,pop10,a
1,17600,pop10,b
1,17600,pop10,c
1,17700,pop0,a
1,17700,pop0,b
1,17700,pop0,c
1,17700,pop1,a
1,17700,pop1,b
1,17700,pop1,c
1,17700,pop2,a
1,17700,pop2,b
1,17700,pop2,c
1,17700,pop3,a
1,17700,pop3,b
1,17700,pop3,c
1,17700,pop4,b
1,17700,pop4,c
1,17700,pop5,b
1,17700,pop5,c
1,17700,pop6,a
1,17700,pop6,b
1,17700,pop6,c
1,17700,pop7,a
1,17700,pop7,b
1,17700,pop7,c
1,17700,pop8,a
1,17700,pop8,b
1,17700,pop8,c
1,17700,pop9,a
1,17700,pop9,b
1,17700,pop9,c
1,17700,pop10,a
1,17700,pop10,b
1,17700,pop10,c
1,17800,pop0,a
1,17800,pop0,b
1,17800,pop0,c
1,17800,pop1,a
1,17800,pop1,b
1,17800,pop1,c
1,17800,pop2,a
1,17800,pop2,b
1,17800,pop2,c
1,17800,pop3,a
1,17800,pop3,b
1,17800,pop3,c
1,17800,pop4,c
1,17800,pop5,b
1,17800,pop5,c
1,17800,pop6,a
1,17800,pop6,b
1,17800,pop6,c
1,17800,pop7,a
1,17800,pop7,b
1,17800,pop7,c
1,17800,pop8,a
1,17800,pop8,b
1,17800,pop8,c
1,17800,pop9,b
1,17800,pop9,c
1,17800,pop10,a
1,17800,pop10,b
1,17800,pop10,c
1,17900,pop0,a
1,17900,pop0,b
1,17900,pop0,c
1,17900,pop1,a
1,17900,pop1,b
1,17900,pop1,c
1,17900,pop2,a
1,17900,pop2,b
1,17900,pop2,c
1,17900,pop3,a
1,17900,pop3,b
1,17900,pop3,c
1,17900,pop4,b
1,17900,pop4,c
1,17900,pop5,b
1,17900,pop5,c
1,17900,pop6,a
1,17900,pop6,b
1,17900,pop6,c
1,17900,pop7,a
1,17900,pop7,b
1,17900,pop7,c
1,17900,pop8,a
1,17900,pop8,b
1,17900,pop8,c
1,17900,pop9,a
1,17900,pop9,b
1,17900,pop9,c
1,17900,pop10,a
1,17900,pop10,b
1,17900,pop10,c
1,18000,pop0,a
1,18000,pop0,b
1,18000,pop0,c
1,18000,pop1,a
1,18000,pop1,b
1,18000,pop1,c
1,18000,pop2,a
1,18000,pop2,b
1,18000,pop2,c
1,18000,pop3,a
1,18000,pop3,b
1,18000,pop3,c
1,18000,pop4,b
1,18000,pop4,c
1,18000,pop5,b
1,18000,pop5,c
1,18000,pop6,a
1,18000,pop6,b
1,18000,pop6,c
1,18000,pop7,a
1,18000,pop7,b
1,18000,pop7,c
1,18000,pop8,a
1,18000,pop8,b
1,18000,pop8,c
1,18000,pop9,a
1,18000,pop9,b
1,18000,pop9,c
1,18000,pop10,a
1,18000,pop10,b
1,18000,pop10,c
1,18100,pop0,a
1,18100,pop0,b
1,18100,pop1,a
1,18100,pop1,b
1,18100,pop1,c
1,18100,pop2,a
1,18100,pop2,b
1,18100,pop2,c
1,18100,pop3,a
1,18100,pop3,b
1,18100,pop3,c
1,18100,pop4,b
1,18100,pop4,c
1,18100,pop5,b
1,18100,pop5,c
1,18100,pop6,a
1,18100,pop6,b
1,18100,pop6,c
1,18100,pop7,a
1,18100,pop7,b
1,18100,pop7,c
1,18100,pop8,a
1,18100,pop8,b
1,18100,pop8,c
1,18100,pop9,a
1,18100,pop9,b
1,18100,pop9,c
1,18100,pop10,a
1,18100,pop10,b
1,18100,pop10,c
1,18200,pop0,a
1,18200,pop0,b
1,18200,pop0,c
1,18200,pop1,a
1,18200,pop1,b
1,18200,pop1,c
1,18200,pop2,a
1,18200,pop2,b
1,18200,pop2,c
1,18200,pop3,a
1,18200,pop3,b
1,18200,pop3,c
1,18200,pop4,b
1,18200,pop4,c
1,18200,pop5,b
1,18200,pop5,c
1,18200,pop6,a
1,18200,pop6,b
1,18200,pop6,c
1,18200,pop7,a
1,18200,pop7,b
1,18200,pop7,c
1,18200,pop8,a
1,18200,pop8,b
1,18200,pop8,c
1,18200,pop9,a
1,18200,pop9,b
1,18200,pop9,c
1,18200,pop10,a
1,18200,pop10,b
1,18200,pop10,c
1,18300,pop0,a
1,18300,pop0,b
1,18300,pop0,c
1,18300,pop1,a
1,18300,pop1,b
1,18300,pop1,c
1,18300,pop2,a
1,18300,pop2,b
1,18300,pop2,c
1,18300,pop3,a
1,18300,pop3,b
1,18300,pop3,c
1,18300,pop4,c
1,18300,pop5,b
1,18300,pop5,c
1,18300,pop6,a
1,18300,pop6,b
1,18300,pop6,c
1,18300,pop7,a
1,18300,pop7,b
1,18300,pop7,c
1,18300,pop8,a
1,18300,pop8,b
1,18300,pop8,c
1,18300,pop9,b
1,18300,pop9,c
1,18300,pop10,a
1,18300,pop10,b
1,18300,pop10,c
1,18400,pop0,a
1,18400,pop0,b
1,18400,pop1,a
1,18400,pop1,b
1,18400,pop1,c
1,18400,pop2,a
1,18400,pop2,b
1,18400,pop2,c
1,18400,pop3,a
1,18400,pop3,b
1,18400,pop3,c
1,18400,pop4,c
1,18400,pop5,b
1,18400,pop5,c
1,18400,pop6,a
1,18400,pop6,b
1,18400,pop6,c
1,18400,pop7,a
1,18400,pop7,b
1,18400,pop7,c
1,18400,pop8,a
1,18400,pop8,b
1,18400,pop8,c
1,18400,pop9,b
1,18400,pop9,c
1,18400,pop10,a
1,18400,pop10,b
1,18400,pop10,c
1,18500,pop0,a
1,18500,pop0,b
1,18500,pop0,c
1,18500,pop1,a
1,18500,pop1,b
1,18500,pop1,c
1,18500,pop2,a
1,18500,pop2,b
1,18500,pop2,c
1,18500,pop3,a
1,18500,pop3,b
1,18500,pop3,c
1,18500,pop4,b
1,18500,pop4,c
1,18500,pop5,b
1,18500,pop5,c
1,18500,pop6,a
1,18500,pop6,b
1,18500,pop6,c
1,18500,pop7,a
1,18500,pop7,b
1,18500,pop7,c
1,18500,pop8,a
1,18500,pop8,b
1,18500,pop8,c
1,18500,pop9,b
1,18500,pop9,c
1,18500,pop10,a
1,18500,pop10,b
1,18500,pop10,c
1,18600,pop0,b
1,18600,pop1,a
1,18600,pop1,b
1,18600,pop1,c
1,18600,pop2,a
1,18600,pop2,b
1,18600,pop2,c
1,18600,pop3,a
1,18600,pop3,b
1,18600,pop3,c
1,18600,pop4,c
1,18600,pop5,b
1,18600,pop5,c
1,18600,pop6,a
1,18600,pop6,b
1,18600,pop6,c
1,18600,pop7,a
1,18600,pop7,b
1,18600,pop7,c
1,18600,pop8,a
1,18600,pop8,b
1,18600,pop8,c
1,18600,pop9,b
1,18600,pop9,c
1,18600,pop10,a
1,18600,pop10,b
1,18600,pop10,c
1,18700,pop0,a
1,18700,pop0,b
1,18700,pop0,c
1,18700,pop1,a
1,18700,pop1,b
1,18700,pop1,c
1,18700,pop2,a
1,18700,pop2,b
1,18700,pop2,c
1,18700,pop3,a
1,18700,pop3,b
1,18700,pop3,c
1,18700,pop4,b
1,18700,pop4,c
1,18700,pop5,b
1,18700,pop5,c
1,18700,pop6,a
1,18700,pop6,b
1,18700,pop6,c
1,18700,pop7,a
1,18700,pop7,b
1,18700,pop7,c
1,18700,pop8,a
1,18700,pop8,b
1,18700,pop8,c
1,18700,pop9,a
1,18700,pop9,b
1,18700,pop9,c
1,18700,pop10,a
1,18700,pop10,b
1,18700,pop10,c
1,18800,pop0,a
1,18800,pop0,b
1,18800,pop0,c
1,18800,pop1,a
1,18800,pop1,b
1,18800,pop1,c
1,18800,pop2,a
1,18800,pop2,b
1,18800,pop2,c
1,18800,pop3,a
1,18800,pop3,b
1,18800,pop3,c
1,18800,pop4,c
1,18800,pop5,b
1,18800,pop5,c
1,18800,pop6,a
1,18800,pop6,b
1,18800,pop6,c
1,18800,pop7,a
1,18800,pop7,b
1,18800,pop7,c
1,18800,pop8,a
1,18800,pop8,b
1,18800,pop8,c
1,18800,pop9,b
1,18800,pop9,c
1,18800,pop10,a
1,18800,pop10,b
1,18800,pop10,c
1,18900,pop0,a
1,18900,pop0,b
1,18900,pop0,c
1,18900,pop1,a
1,18900,pop1,b
1,18900,pop1,c
1,18900,pop2,a
1,18900,pop2,b
1,18900,pop2,c
1,18900,pop3,a
1,18900,pop3,b
1,18900,pop3,c
1,18900,pop4,c
1,18900,pop5,b
1,18900,pop5,c
1,18900,pop6,a
1,18900,pop6,b
1,18900,pop6,c
1,18900,pop7,a
1,18900,pop7,b
1,18900,pop7,c
1,18900,pop8,a
1,18900,pop8,b
1,18900,pop8,c
1,18900,pop9,b
1,18900,pop9,c
1,18900,pop10,a
1,18900,pop10,b
1,18900,pop10,c
1,19000,pop0,b
1,19000,pop0,c
1,19000,pop1,a
1,19000,pop1,b
1,19000,pop1,c
1,19000,pop2,a
1,19000,pop2,b
1,19000,pop2,c
1,19000,pop3,a
1,19000,pop3,b
1,19000,pop3,c
1,19000,pop4,b
1,19000,pop4,c
1,19000,pop5,b
1,19000,pop5,c
1,19000,pop6,a
1,19000,pop6,b
1,19000,pop6,c
1,19000,pop7,a
1,19000,pop7,b
1,19000,pop7,c
1,19000,pop8,a
1,19000,pop8,b
1,19000,pop8,c
1,19000,pop9,a
1,19000,pop9,b
1,19000,pop9,c
1,19000,pop10,a
1,19000,pop10,b
1,19000,pop10,c
1,19100,pop0,a
1,19100,pop0,b
1,19100,pop0,c
1,19100,pop1,a
1,19100,pop1,b
1,19100,pop1,c
1,19100,pop2,a
1,19100,pop2,b
1,19100,pop2,c
1,19100,pop3,a
1,19100,pop3,b
1,19100,pop3,c
1,19100,pop4,b
1,19100,pop4,c
1,19100,pop5,b
1,19100,pop5,c
1,19100,pop6,a
1,19100,pop6,b
1,19100,pop6,c
1,19100,pop7,a
1,19100,pop7,b
1,19100,pop7,c
1,19100,pop8,a
1,19100,pop8,b
1,19100,pop8,c
1,19100,pop9,a
1,19100,pop9,b
1,19100,pop9,c
1,19100,pop10,a
1,19100,pop10,b
1,19100,pop10,c
1,19200,pop0,b
1,19200,pop0,c
1,19200,pop1,a
1,19200,pop1,b
1,19200,pop1,c
1,19200,pop2,a
1,19200,pop2,b
1,19200,pop2,c
1,19200,pop3,a
1,19200,pop3,b
1,19200,pop3,c
1,19200,pop4,b
1,19200,pop4,c
1,19200,pop5,b
1,19200,pop5,c
1,19200,pop6,a
1,19200,pop6,b
1,19200,pop6,c
1,19200,pop7,a
1,19200,pop7,b
1,19200,pop7,c
1,19200,pop8,a
1,19200,pop8,b
1,19200,pop8,c
1,19200,pop9,b
1,19200,pop9,c
1,19200,pop10,a
1,19200,pop10,b
1,19200,pop10,c
1,19300,pop0,a
1,19300,pop0,b
1,19300,pop0,c
1,19300,pop1,a
1,19300,pop1,b
1,19300,pop1,c
1,19300,pop2,a
1,19300,pop2,b
1,19300,pop2,c
1,19300,pop3,a
1,19300,pop3,b
1,19300,pop3,c
1,19300,pop4,b
1,19300,pop4,c
1,19300,pop5,b
1,19300,pop5,c
1,19300,pop6,a
1,19300,pop6,b
1,19300,pop6,c
1,19300,pop7,a
1,19300,pop7,b
1,19300,pop7,c
1,19300,pop8,a
1,19300,pop8,b
1,19300,pop8,c
1,19300,pop9,a
1,19300,pop9,b
1,19300,pop9,c
1,19300,pop10,a
1,19300,pop10,b
1,19300,pop10,c
1,19400,pop0,b
1,19400,pop0,c
1,19400,pop1,a
1,19400,pop1,b
1,19400,pop1,c
1,19400,pop2,b
1,19400,pop2,c
1,19400,pop3,a
1,19400,pop3,b
1,19400,pop3,c
1,19400,pop4,b
1,19400,pop4,c
1,19400,pop5,b
1,19400,pop5,c
1,19400,pop6,a
1,19400,pop6,b
1,19400,pop6,c
1,19400,pop7,a
1,19400,pop7,b
1,19400,pop7,c
1,19400,pop8,a
1,19400,pop8,b
1,19400,pop8,c
1,19400,pop9,a
1,19400,pop9,b
1,19400,pop9,c
1,19400,pop10,a
1,19400,pop10,b
1,19400,pop10,c
1,19500,pop0,a
1,19500,pop0,b
1,19500,pop0,c
1,19500,pop1,a
1,19500,pop1,b
1,19500,pop1,c
1,19500,pop2,a
1,19500,pop2,b
1,19500,pop2,c
1,19500,pop3,a
1,19500,pop3,b
1,19500,pop3,c
1,19500,pop4,c
1,19500,pop5,b
1,19500,pop5,c
1,19500,pop6,a
1,19500,pop6,b
1,19500,pop6,c
1,19500,pop7,a
1,19500,pop7,b
1,19500,pop7,c
1,19500,pop8,a
1,19500,pop8,b
1,19500,pop8,c
1,19500,pop9,b
1,19500,pop9,c
1,19500,pop10,a
1,19500,pop10,b
1,19500,pop10,c
1,19600,pop0,a
1,19600,pop0,b
1,19600,pop0,c
1,19600,pop1,a
1,19600,pop1,b
1,19600,pop1,c
1,19600,pop2,a
1,19600,pop2,b
1,19600,pop2,c
1,19600,pop3,a
1,19600,pop3,b
1,19600,pop3,c
1,19600,pop4,b
1,19600,pop4,c
1,19600,pop5,b
1,19600,pop5,c
1,19600,pop6,a
1,19600,pop6,b
1,19600,pop6,c
1,19600,pop7,a
1,19600,pop7,b
1,19600,pop7,c
1,19600,pop8,a
1,19600,pop8,b
1,19600,pop8,c
1,19600,pop9,a
1,19600,pop9,b
1,19600,pop9,c
1,19600,pop10,a
1,19600,pop10,b
1,19600,pop10,c
1,19700,pop0,a
1,19700,pop0,b
1,19700,pop0,c
1,19700,pop1,a
1,19700,pop1,b
1,19700,pop1,c
1,19700,pop2,a
1,19700,pop2,b
1,19700,pop2,c
1,19700,pop3,a
1,19700,pop3,b
1,19700,pop3,c
1,19700,pop4,b
1,19700,pop4,c
1,19700,pop5,b
1,19700,pop5,c
1,19700,pop6,a
1,19700,pop6,b
1,19700,pop6,c
1,19700,pop7,a
1,19700,pop7,b
1,19700,pop7,c
1,19700,pop8,a
1,19700,pop8,b
1,19700,pop8,c
1,19700,pop9,a
1,19700,pop9,b
1,19700,pop9,c
1,19700,pop10,a
1,19700,pop10,b
1,19700,pop10,c
1,19800,pop0,a
1,19800,pop0,b
1,19800,pop0,c
1,19800,pop1,a
1,19800,pop1,b
1,19800,pop1,c
1,19800,pop2,a
1,19800,pop2,b
1,19800,pop2,c
1,19800,pop3,a
1,19800,pop3,b
1,19800,pop3,c
1,19800,pop4,b
1,19800,pop4,c
1,19800,pop5,b
1,19800,pop5,c
1,19800,pop6,a
1,19800,pop6,b
1,19800,pop6,c
1,19800,pop7,a
1,19800,pop7,b
1,19800,pop7,c
1,19800,pop8,a
1,19800,pop8,b
1,19800,pop8,c
1,19800,pop9,a
1,19800,pop9,b
1,19800,pop9,c
1,19800,pop10,a
1,19800,pop10,b
1,19800,pop10,c
1,19900,pop0,a
1,19900,pop0,b
1,19900,pop1,a
1,19900,pop1,b
1,19900,pop1,c
1,19900,pop2,a
1,19900,pop2,b
1,19900,pop2,c
1,19900,pop3,a
1,19900,pop3,b
1,19900,pop3,c
1,19900,pop4,c
1,19900,pop5,b
1,19900,pop5,c
1,19900,pop6,a
1,19900,pop6,b
1,19900,pop6,c
1,19900,pop7,a
1,19900,pop7,b
1,19900,pop7,c
1,19900,pop8,a
1,19900,pop8,b
1,19900,pop8,c
1,19900,pop9,b
1,19900,pop9,c
1,19900,pop10,a
1,19900,pop10,b
1,19900,pop10,c
